id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca|productos_precio_lista|productos_precio_referencia|productos_cantidad_referencia|productos_unidad_medida_referencia|productos_precio_unitario_promo1|productos_leyenda_promo1|productos_precio_unitario_promo2|productos_leyenda_promo2
3|1|1425|0028411111111|1|JORGITO ALFAJOR BLANCO X 50G|1.00|unidad| |1800.00|1800.00|1|unidad||||
3|1|1425|0011111112842|1|JORGITO ALFAJOR CHOCOLATE X 55G|1.00|unidad| |1800.00|1800.00|1|unidad||||
3|1|1425|7790957000545|1|JORGITO MINI ALFAJOR CHOCOLATE PAQ.X 6 UNID.|1.00|unidad| |4900.00|4900.00|1|unidad||||
3|1|1425|7790957000538|1|JORGITO MINI ALFAJOR GLACEADO PAQ.X 6 UNID.X 155GR|1.00|unidad| |4900.00|4900.00|1|unidad||||
3|1|1425|0000080052760|1|KINDER BUENO OBLEA CHOCOLATE CON LECHE X 43G|1.00|unidad| |4900.00|4900.00|1|unidad||||
3|1|1425|0000077949677|1|KINDER CHOCOLATE X 50G|1.00|unidad| |5700.00|5700.00|1|unidad||||
3|1|1425|7891000379073|1|KIT KAT DARK OBLEA BAÑADA CHOCOLATE X 41.5G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7891000379028|1|KIT KAT OBLEA BAÑADA CHOCOLATE BLANCO X 41.5G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7791337007260|1|Leche chocolatada Cindor 200ml|1.00|unidad| |3800.00|3800.00|1|unidad||||
3|1|1425|7791337007253|1|Leche chocolatada Cindor x 1L|1.00|unidad| |11500.00|11500.00|1|unidad||||
3|1|1425|7798368470391|1|LUCCIANO´S CHANTILLY X 100GR (02)|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|7798368470384|1|LUCCIANO´S CHOCOLATE C/CROCANTE X 100GR (01)|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|7798368470421|1|LUCCIANO´S CHOCOLATE X 90GR (05)|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|7798368470438|1|LUCCIANO´S DDL C/ CROCANTE X 90GR (06)|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|0000000024240|0|LUCCIANO´S DDL X 90GR (03)|1.00|unidad| |6000.00|6000.00|1|unidad||||
3|1|1425|7798368470476|1|LUCCIANO´S MINION ICE POP X 100GR (10)|1.00|unidad| |7900.00|7900.00|1|unidad||||
3|1|1425|7798368470469|1|LUCCIANO´S OLI KING X 90GR (09)|1.00|unidad| |7800.00|7800.00|1|unidad||||
3|1|1425|7798368470735|1|LUCCIANO´S PISTACCHIO X 95GR (08)|1.00|unidad| |7800.00|7800.00|1|unidad||||
3|1|1425|7798368470414|1|LUCCIANO´S SORBETE PATAGONIA X 90GR (04)|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|7613034797469|1|LUXOR BOMBON HELADO 53G|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1425|7797453001441|1|M&M Chocolate 48 Grs|1.00|unidad| |5000.00|5000.00|1|unidad||||
3|1|1425|7797453001458|1|M&M MANI PAQ. X 49 GR|1.00|unidad| |5000.00|5000.00|1|unidad||||
3|1|1425|7790387015324|1|MAÑANITA YERBA 4FLEX X 500 GR|1.00|unidad| |4600.00|4600.00|1|unidad||||
3|1|1425|7790206006106|1|MARROC BOCADITO X 14 GR.|1.00|unidad| |1250.00|1250.00|1|unidad||||
3|1|1425|7798024760125|1|MAX PREMIUM JyQ-TOM-HUE- PAN NGO X UN|1.00|unidad| |10600.00|10600.00|1|unidad||||
3|1|1425|7798024766172|1|MAX PREMIUM POLLO-RU-PAR-PAN NGO X UN|1.00|unidad| |10600.00|10600.00|1|unidad||||
3|1|1425|7798024760552|1|MAX TRIANGULO LIGHT POLLO-LEC-PAN NGO X UN|1.00|unidad| |10600.00|10600.00|1|unidad||||
3|1|1425|0000000023602|0|MEDIALUNA DE GRASA X UN|1.00|unidad| |1700.00|1700.00|1|unidad||||
3|1|1425|0000000023601|0|MEDIALUNA DE MANTECA X UN|1.00|unidad| |1700.00|1700.00|1|unidad||||
3|1|1425|7891000120057|1|MEGA AMERICANA CON ALMENDRAS X 74g|1.00|unidad| |7600.00|7600.00|1|unidad||||
3|1|1425|0000000020546|0|MENTHO-PLUS ACIDOS CEREZA X 27.2G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|0000000020540|0|MENTHO-PLUS ACIDOS NARANJA X 27.2G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|0000000021660|0|MENTHO-PLUS CARAMELOS INHALANTES DE CEREZA X 29.4G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1425|0000000021663|0|MENTHO-PLUS CARAMELOS INHALANTES MIEL X 29.4G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1425|0000000021661|0|MENTHO-PLUS CARAMELOS INHALANTES STRONG X 29.4G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1425|0000000017476|0|MENTHO-PLUS CARAMELOS SIN AZUCAR CHERRY X 27.3G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|0000000017474|0|MENTHO-PLUS CARAMELOS SIN AZUCAR MENTOL X 27.3G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|0000000021664|0|MENTHOPLUS MENTA X 29.4G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1425|0000000021662|0|MENTHOPLUS MENTOL X 29.4G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1425|0000000021044|0|MENTHOPLUS ZERO CARAMELOS DURAZNO X 26.6G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|0000000021047|0|MENTHOPLUS ZERO CARAMELOS STRONG X 26.6G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|7895144699851|1|MENTOS CARAMELOS MASTICABLES SAB.FRUTA X 29.7GR|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1425|7895144699844|1|MENTOS CARAMELOS MASTICABLES SAB.MENTA X 29.7GR|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1425|0000000021770|0|MERMELADAS X UNIDAD|1.00|unidad| |60.00|60.00|1|unidad||||
3|1|1425|0000077903785|1|MILKA ALFAJOR MOUSSE TRIPLE X 55 GR.|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7622300457303|1|MILKA ALFAJOR TRIPLE BLANCO X 55G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7622300844967|1|MILKA CHOCOLATE BLANCO CON DULCE DE LECHE X 67.5G|1.00|unidad| |7200.00|7200.00|1|unidad||||
3|1|1425|7622300844943|1|MILKA CHOCOLATE C DULCE DE LECHE X 67.5G|1.00|unidad| |7400.00|7400.00|1|unidad||||
3|1|1425|0000000021565|0|MILKA CHOCOLATE C/LECHE ALMENDRAS|1.00|unidad| |3510.00|3510.00|1|unidad||||
3|1|1425|7622300990114|1|MILKA CHOCOLATE CON LECHE X 150G|1.00|unidad| |14100.00|14100.00|1|unidad||||
3|1|1425|7622201818937|1|MILKA LEGER CHOCOLATE LECHE TABLETA X 50G|1.00|unidad| |6100.00|6100.00|1|unidad||||
3|1|1425|7790580116958|1|MOGUL CARAMELO DE GOMA DINOS X 30G|1.00|unidad| |850.00|850.00|1|unidad||||
3|1|1425|7790580129507|1|MOGUL CARAMELOS DE GOMA ACIDOS BOLSA X 60G|1.00|unidad| |1400.00|1400.00|1|unidad||||
3|1|1425|7790580169312|1|MOGUL CARAMELOS DE GOMA CEREBRITOS X 30G|1.00|unidad| |1200.00|1200.00|1|unidad||||
3|1|1425|7790580116460|1|MOGUL CARAMELOS DE GOMA EXTREME ACIDO ROLLO X 35G|1.00|unidad| |1200.00|1200.00|1|unidad||||
3|1|1425|7790580603809|1|MOGUL CARAMELOS DE GOMA FRUTALES ROLLO X 35G|1.00|unidad| |1200.00|1200.00|1|unidad||||
3|1|1425|7790580199913|1|MOGUL CARAMELOS DE GOMA OSITOS X 30 GR|1.00|unidad| |1200.00|1200.00|1|unidad||||
3|1|1425|7790580200114|1|MOGUL CARAMELOS DE GOMA TIBURON X 30G|1.00|unidad| |1200.00|1200.00|1|unidad||||
3|1|1425|7798422620014|1|MONSTER ENERGY GREEN X 473CC|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|7798422620045|1|MONSTER MANGO LOCO 473|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|7798422620021|1|MONSTER ULTRA x 473 CC|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|1111111111142|1|MUFFIN CHIPS CHOC X UN|1.00|unidad| |4300.00|4300.00|1|unidad||||
3|1|1425|1111111111145|1|MUFFIN VAINILLA C/DDL X UN|1.00|unidad| |4300.00|4300.00|1|unidad||||
3|1|1425|7798304841261|1|NESQUIK NUTRIACTIV B HEL.CHOCOLATE CON CALCIN-N|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|7622210723468|1|OREO GALLETITAS BAÑADAS CHOCOLATE x17gr|1.00|unidad| |210.00|210.00|1|unidad||||
3|1|1425|7899975800523|1|Oreo Palito AR 20 x 65g|1.00|unidad| |6800.00|6800.00|1|unidad||||
3|1|1425|7899975800509|1|OREO SANDWICH AR 81GR|1.00|unidad| |6800.00|6800.00|1|unidad||||
3|1|1425|7798304841124|1|OREO TACITA X 95G|1.00|unidad| |6800.00|6800.00|1|unidad||||
3|1|1425|0000000024088|0|PAN DE CHOCOLATE X UN|1.00|unidad| |4300.00|4300.00|1|unidad||||
3|1|1425|7798024766110|1|PANINI GRIGLIATTI DE PECETO X 210G|1.00|unidad| |7350.00|7350.00|1|unidad||||
3|1|1425|7791007000764|1|PAÑUELOS DESCARTABLES CAJA X 75 UNID|1.00|unidad| |3600.00|3600.00|1|unidad||||
3|1|1425|7791070003482|1|PAÑUELOS DESCARTABLES X UNID|1.00|unidad| |700.00|700.00|1|unidad||||
3|1|1425|7798024760781|1|PEBETE PECHUGA CRISPY X UN|1.00|unidad| |10200.00|10200.00|1|unidad||||
3|1|1425|7798024760361|1|PECHUGA GRILLE C/VEGETAL DEL HUERTO X UN|1.00|unidad| |12700.00|12700.00|1|unidad||||
3|1|1425|0000077915481|1|PEPITOS ALFAJOR TRIPLE DE CHOCOLATE X 57GR|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7791813828365|1|PEPSI BLACK PET X 500CC|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|1111111111200|1|PICO DULCE CHUPETIN X 14 GR.|1.00|unidad| |500.00|500.00|1|unidad||||
3|1|1425|7790895641183|1|POWERADE FRUTAS TROPICALES PET X 500CC|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1425|7790895640018|1|POWERADE MANZANA PET X 500CC|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1425|7790895640025|1|POWERADE MOUNTAIN BLAST PET X 500CC|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1425|7791519200021|1|PRIME PRESERVATIVO ANATOMICO CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7791519200076|1|PRIME PRESERVATIVO ESPERMICIDA CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7791519000676|1|PRIME PRESERVATIVO EXTRA LUBRICADO CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7791519200045|1|PRIME PRESERVATIVO SUPERFINO CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7791519200090|1|PRIME PRESERVATIVO TACHAS CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7791519200069|1|PRIME PRESERVATIVO TEXTURADO CAJA X 3 UNID.|1.00|unidad| |6300.00|6300.00|1|unidad||||
3|1|1425|7790742167101|1|Queso Finlandia Chef Cheddar 150gr PAQUETE INSUMO|1.00|unidad| |685.00|685.00|1|unidad||||
3|1|1425|0045011111111|1|RED BULL ENERGY DRINK LATA X 250 CC|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|0000090435225|1|RED BULL ENERGY DRINK LATA X 355 CC|1.00|unidad| |6900.00|6900.00|1|unidad||||
3|1|1425|9002490232054|1|RED BULL ENERGY DRINK SUGAR FREE LATA X 250CC|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|7790580327415|1|ROCKLETS CONFITES DE CHOCOLATE PAQ. X 40 GR|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1425|7790580327613|1|ROCKLETS NARANJA MANI C/CHOCOLATE CONFITADO X 40G|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1425|7798024760507|1|ROLL CHICKEN CAESAR X 210GR|1.00|unidad| |10600.00|10600.00|1|unidad||||
3|1|1425|0000000023605|0|SACRAMENTO MEMBRILLO X UN|1.00|unidad| |1700.00|1700.00|1|unidad||||
3|1|1425|7790580716806|1|SALADIX GALLETITAS SAB. CALABRESA CAJA X 100G|1.00|unidad| |3200.00|3200.00|1|unidad||||
3|1|1425|7790580716707|1|SALADIX GALLETITAS SAB. JAMON CAJA X 100G|1.00|unidad| |3200.00|3200.00|1|unidad||||
3|1|1425|7790580697303|1|SALADIX GALLETITAS SAB. PIZZA CAJA X 100G|1.00|unidad| |3200.00|3200.00|1|unidad||||
3|1|1425|7790040374607|1|SALADIX GALLETITAS SAB.DUO CAJA X 80G|1.00|unidad| |3200.00|3200.00|1|unidad||||
3|1|1425|7790040123434|1|SALADIX GALLETITAS SAB.KESITOS X80G|1.00|unidad| |2700.00|2700.00|1|unidad||||
3|1|1425|0000077956699|1|SHOT ALFAJOR TRISHOT TRIPLE X 60G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7622300424084|1|SHOT CHOCOLATE CON LECHE Y MANI TABLETA X 170 GR|1.00|unidad| |12500.00|12500.00|1|unidad||||
3|1|1425|0000077914217|1|SHOT CHOCOLATE LECHE CON MANI TABLETA X 35G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7798304841803|1|SIN PARAR CHOCOLATE DULCE DE LECHE X 90G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7798304841797|1|SIN PARAR DULCE DE LECHE Y AMERICANA X 90G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7798304841780|1|SIN PARAR FRUTILLA CREMA X 90G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|0022000018465|1|SKITTLES CONFITES ORIGINAL FRUIT PAQ.X 61.5GR|1.00|unidad| |4700.00|4700.00|1|unidad||||
3|1|1425|0022000018489|1|SKITTLES CONFITES WILDBERRY PAQ.X 61.5GR|1.00|unidad| |4700.00|4700.00|1|unidad||||
3|1|1425|7790895646027|1|SMART WATER C/G 591 ML|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1425|7790895645778|1|SMART WATER S/G 591 ML|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1425|7506174512248|1|SNICKERS BARRA RELL.MANI CUB.C/CHOCOLATE X 48 GR|1.00|unidad| |4700.00|4700.00|1|unidad||||
3|1|1425|0522111111111|1|SPEED UNLIMITED LATA X 250CC|1.00|unidad| |4200.00|4200.00|1|unidad||||
3|1|1425|0040000000518|1|STARBURST CARAMELO MASTICABLE SURTIDO PAQ.X 58.7G|1.00|unidad| |5100.00|5100.00|1|unidad||||
3|1|1425|7790580060206|1|SUGUS CARAMELO MASTICABLE SUELTO X 3.3 GR|1.00|unidad| |50.00|50.00|1|unidad||||
3|1|1425|7790580056001|1|SUGUS CONFITADOS CONFITES DE CARAMELO SURT.X 50 G|1.00|unidad| |2000.00|2000.00|1|unidad||||
3|1|1425|7790387000849|1|TARAGUI MATE COCIDO X 25 UNID S ENS|1.00|unidad| |135.00|135.00|1|unidad||||
3|1|1425|0029601111111|1|TARAGUI MATE LISTO X 35 GR.|1.00|unidad| |4000.00|4000.00|1|unidad||||
3|1|1425|0029621111111|1|TARAGUI TERMO MATE-LISTO CAPACIDAD 500 CC.|1.00|unidad| |5900.00|5900.00|1|unidad||||
3|1|1425|7790387013627|1|TARAGUI YERBA 4FLEX X 500 GR.|1.00|unidad| |4600.00|4600.00|1|unidad||||
3|1|1425|0000077939234|1|TERRABUSI ALFAJOR CHOCOLATE X 50 GR|1.00|unidad| |2000.00|2000.00|1|unidad||||
3|1|1425|0000077903792|1|TERRABUSI ALFAJOR TRIPLE CHOCOLATE X 70G.|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|0000077903860|1|TERRABUSI ALFAJOR TRIPLE TIPO TORTA CHOCOLAT.X 70G|1.00|unidad| |3000.00|3000.00|1|unidad||||
3|1|1425|7622300335052|1|TERRABUSI SNACKY X 60GR|1.00|unidad| |4600.00|4600.00|1|unidad||||
3|1|1425|7861002910314|1|TIC TAC PASTILLAS SABOR MENTA CAJA X 16 GR.|1.00|unidad| |1600.00|1600.00|1|unidad||||
3|1|1425|7861002910321|1|TIC TAC PASTILLAS SABOR NARANJA CAJA X 16 GR.|1.00|unidad| |1600.00|1600.00|1|unidad||||
3|1|1425|7790580746612|1|TOFI CHOCOLATE C/LECHE RELLENO D.LECHE X 55G|1.00|unidad| |420.00|420.00|1|unidad||||
3|1|1425|7798024760354|1|TOP PBT DE JAMON COCIDO Y QUESO X UN|1.00|unidad| |9100.00|9100.00|1|unidad||||
3|1|1425|0000000019823|0|TOPLINE 7 CHICLE S/AZUCAR ATM STRONG X 14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1425|0000000018843|0|TOPLINE 7 CHICLE S/AZUCAR MANDARINA  CAJA X 14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1425|7790580120573|1|TOPLINE 7 ULTRA CLEAN X 24G|1.00|unidad| |3600.00|3600.00|1|unidad||||
3|1|1425|7790580120702|1|TOPLINE 7 ULTRA GREEN MINT X 24G|1.00|unidad| |3600.00|3600.00|1|unidad||||
3|1|1425|7790580121013|1|TOPLINE 7 ULTRA RED BERRY X 24G|1.00|unidad| |3600.00|3600.00|1|unidad||||
3|1|1425|7798304841421|1|TORPEDO FRUTILLA|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1425|7798304841414|1|TORPEDO LIMON|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1425|7798024760460|1|TRIPLE MIGA BLANCO J.COCIDO Y QUESO X 3 UN|1.00|unidad| |9600.00|9600.00|1|unidad||||
3|1|1425|7798024760477|1|TRIPLE MIGA NEGRO J.COCIDO Y QUESO X 3 UN|1.00|unidad| |9600.00|9600.00|1|unidad||||
3|1|1425|7622202839962|1|VARIEDAD GALLETITAS DULCES SURTIDAS X 390GR.|1.00|unidad|VARIEDAD|5800.00|5800.00|1|unidad||||
3|1|1425|0016871111111|1|VASO REUTILIZABLE|1.00|unidad| |4500.00|4500.00|1|unidad||||
3|1|1425|0000000004361|0|VAUQUITA TABLETA DE DULCE DE LECHE X 25 GR.|1.00|unidad| |190.00|190.00|1|unidad||||
3|1|1425|7790315100184|1|VDS LEVITE CERO AGUA S/G MANZANA PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|0021352111111|1|VDS LEVITE CERO AGUA S/G NARANJA PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|0021347111111|1|VILLA DEL SUR LEVITE S/G MANZANA PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|7798062548655|1|VILLA DEL SUR LEVITE S/G NARANJA PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|0021349111111|1|VILLA DEL SUR LEVITE S/G PERA PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|7799155000982|1|VILLA DEL SUR LEVITE S/G POMELO PET X 500cc|1.00|unidad| |3450.00|3450.00|1|unidad||||
3|1|1425|7799155000210|1|VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 1.5L|1.00|unidad| |5300.00|5300.00|1|unidad||||
3|1|1425|7799155000203|1|VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 500C|1.00|unidad| |3650.00|3650.00|1|unidad||||
3|1|1425|0022000293220|1|Wrigleys Doubl 12.5g|1.00|unidad| |2600.00|2600.00|1|unidad||||
3|1|1425|0022000293305|1|Wrigleys Spear 12.5g|1.00|unidad| |2600.00|2600.00|1|unidad||||
3|1|1425|7791337010826|1|Yogurisimo Botellita Frutilla x 190g|1.00|unidad| |5500.00|5500.00|1|unidad||||
3|1|1425|7798187760246|1|ZAFRAN BARRA DE CEREAL ALM/COCO X 28G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|7798187760277|1|ZAFRAN BARRA DE CEREAL CAJU/ZAPALLO 28G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|7798187760253|1|ZAFRAN BARRA DE CEREAL MANI/CACAO 28G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1425|7798187760260|1|ZAFRAN BARRA DE CEREAL MZNA/CHIA 28G|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|1426|7791813434412|1|7UP FREE PET X 1.5L|1.00|unidad| |5200.00|5200.00|1|unidad||||
3|1|1426|0000000023897|0|AFEITADORA BIC COMFORT  3|1.00|unidad| |820.00|820.00|1|unidad||||
3|1|1426|7790580109882|1|AGUILA EXTRAFINO 60% CACAO X 150 GR|1.00|unidad| |16100.00|16100.00|1|unidad||||
3|1|1426|7790040133594|1|AGUILA MINITORTA BROWNIE X 72G|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1426|7790040298705|1|AGUILA MINITORTA DDLECHE/MOUSSE SAB.VAINILLA X 72G|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|1426|0000000023956|0|ALFAJOR CHOCOLATE|1.00|unidad| |2350.00|2350.00|1|unidad||||
3|1|1426|0000000023280|0|ALFAJORES DE MAICENA|1.00|unidad| |2350.00|2350.00|1|unidad||||
3|1|1426|7790580607418|1|ARCOR CHOCOLATE BLANCO TABLETA X 25 GR|1.00|unidad| |2500.00|2500.00|1|unidad||||
3|1|1426|7790580607210|1|ARCOR CHOCOLATE CON LECHE TABLETA X 25GR|1.00|unidad| |2500.00|2500.00|1|unidad||||
3|1|1426|0000000001339|0|ARCOR OBLEA RELLENA C/PASTA DE TURRON Y MANI X 25G|1.00|unidad| |700.00|700.00|1|unidad||||
3|1|1426|7793360294600|1|BC JUGO MANZANA TETRA X 200CC|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1426|7793360246609|1|BC JUGO NARANJA TETRA X 200CC.|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1426|7790580154264|1|BEB MULTIFRUTA BC 24X200ML|1.00|unidad| |1300.00|1300.00|1|unidad||||
3|1|1426|7792730020559|1|BIZNIKKE NEVADO CHOCOLATE TABLETA X 120 GR.|1.00|unidad| |9200.00|9200.00|1|unidad||||
3|1|1426|7790580722708|1|BOMBON TOFI LECHE X 15G|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1426|7790040613607|1|Bon O Bon Alfajor Chocolate Blanco x40 gr|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1426|7790040613706|1|BON O BON ALFAJOR CHOCOLATE NEGRO/LECHE X 40G|1.00|unidad| |2100.00|2100.00|1|unidad||||
3|1|1426|0000000021586|0|BON-O-BON BOMBON AGUILA X 15G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1426|7790580119058|1|BON-O-BON BOMBON CHOCOLATE BLANCO X 15G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1426|0000000021587|0|BON-O-BON BOMBON CHOCOLINA X 15G|1.00|unidad| |1100.00|1100.00|1|unidad||||
3|1|1426|7792360072409|1|BONAFIDE BOCADITO DDL X 16G|1.00|unidad| |1800.00|1800.00|1|unidad||||
3|1|1426|0000000021151|0|BROWNIE ARTESANAL|1.00|unidad| |5850.00|5850.00|1|unidad||||
3|1|1426|0000000023273|0|BUDIN BANANA Y DDL|1.00|unidad| |5300.00|5300.00|1|unidad||||
3|1|1426|0000000021701|0|BUDIN DE FRUTOS SECOS|1.00|unidad| |5300.00|5300.00|1|unidad||||
3|1|1426|0000000021700|0|BUDIN DE LIMON Y ARANDANOS|1.00|unidad| |5300.00|5300.00|1|unidad||||
3|1|1426|7790407022011|1|CABSHA BOCADITO X 10G|1.00|unidad| |1000.00|1000.00|1|unidad||||
3|1|1426|7798128000271|1|CACHAFAZ ALFAJOR MOUSSE X 50G|1.00|unidad| |3400.00|3400.00|1|unidad||||
3|1|1426|7622201818739|1|CADBURY CHOCOLATE C/LECHE TRES SUEÑOS X 82G|1.00|unidad| |8200.00|8200.00|1|unidad||||
3|1|1426|7622201818654|1|CADBURY CHOCOLATE RELLENO YOGHURT FRUTILLA X 29G|1.00|unidad| |3500.00|3500.00|1|unidad||||
3|1|1426|7622202271250|1|Caram. Halls 12u Strong Nvo|1.00|unidad| |1350.00|1350.00|1|unidad||||
3|1|1426|7622202247286|1|Caram. Halls Cherry Nvo 28 Grs|1.00|unidad| |1350.00|1350.00|1|unidad||||
3|1|1426|7790895649301|1|CEPITA 20% NARANJA 200ML|1.00|unidad| |2200.00|2200.00|1|unidad||||
3|1|1426|7790895009853|1|CEPITA JUGO MANZANA BOTELLA X 1L|1.00|unidad| |6100.00|6100.00|1|unidad||||
3|1|1426|7790895000720|1|CEPITA JUGO MANZANA TETRA X 200CC.|1.00|unidad| |2200.00|2200.00|1|unidad||||
3|1|1426|7790895647017|1|CEPITA JUGO MANZANA ZINC TETRA X 1 LT.|1.00|unidad| |4450.00|4450.00|1|unidad||||
3|1|1426|7790895000737|1|CEPITA JUGO MULTIFRUTA TETRA X 200CC|1.00|unidad| |2200.00|2200.00|1|unidad||||
3|1|1426|7790895647123|1|CEPITA JUGO MULTIFRUTA ZINC TETRA X 1 LT.|1.00|unidad| |4450.00|4450.00|1|unidad||||
3|1|1426|7790895648267|1|CEPITA NARANJA 20% 1L|1.00|unidad| |4450.00|4450.00|1|unidad||||
3|1|1426|7790895009815|1|CEPITA NARANJA 995CC|1.00|unidad| |6100.00|6100.00|1|unidad||||
3|1|1426|0000000022630|0|CEREAL MIX BARRA DE CEREAL C/FRUTILLA&YOGHURT X26G|1.00|unidad| |2000.00|2000.00|1|unidad||||
3|1|1426|0000000001341|0|CEREAL MIX BARRA DE CEREAL X 23G|1.00|unidad| |2000.00|2000.00|1|unidad||||
3|1|1426|0000000022631|0|CEREAL MIX BARRA DE CEREAL YOGH/FRUTIL.L.X26g|1.00|unidad| |2000.00|2000.00|1|unidad||||
3|1|1426|7790580123345|1|CH. TL7 MENTHOL 20X16X14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1426|0000000019822|0|CH. TL7 VIBR. STRAW. 20X16X14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1426|7790580104252|1|CH. TL7 VIOL. CHERRY 20X16X14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1426|7790580317607|1|CH. TL7 XPLOS. MINT 20X16X14G|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|1426|8445290701961|1|Choc Bananita Dolca 30 grs|1.00|unidad| |2400.00|2400.00|1|unidad||||
3|1|1426|8445290701596|1|Choc. Bananita Dolca 14grs|1.00|unidad| |1400.00|1400.00|1|unidad||||
